id,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,sqft_living15,sqft_lot15,price,habitaciones
8665050080,3,2,2,0,0,3,8,1996,1730,4408,445000,5
4037000840,3,2,1,0,0,4,7,1957,2040,8700,554000,5
2856101845,2,2,1,0,0,3,6,1906,1900,5100,335000,4
8078550250,4,3,1,0,0,4,7,1987,1930,6949,307000,7
1837000010,3,1,1,0,0,3,7,1947,1340,8160,404000,4
8691390280,4,4,2,0,0,3,9,2003,2980,5509,775000,8
2372800050,3,1,1,0,2,5,7,1956,1300,9126,220000,4
6600250050,4,2,2,0,0,3,8,1983,2840,10535,518000,6
7215900020,4,4,2,0,0,3,10,2005,2410,9486,1600000,8
6450304600,1,2,2,0,0,4,7,1979,1580,5100,315000,3
2541100050,4,2,2,0,0,3,8,1991,2110,9964,572650,6
1853200080,2,1,1,0,0,5,6,1921,2460,5469,350000,3
3058600050,2,1,1,0,0,4,6,1900,1640,5476,285000,3
3148750050,3,2,2,0,0,3,7,1995,1720,8085,231000,5
8651400680,3,1,1,0,0,4,6,1969,920,5200,179000,4
4359100050,3,2,1,0,0,3,7,1963,1890,9625,244000,5
5379806185,3,2,1,0,0,3,7,1963,1700,11662,185850,5
1737300130,6,2,2,0,0,3,8,1970,2210,8577,610000,8
2781200010,4,2,2,0,0,3,9,2005,3010,5762,419000,6
269000221,3,2,1,0,2,4,8,1957,2540,7680,779000,5
6421100502,5,3,1,0,0,3,7,2004,1970,11470,695000,8
4136900190,3,2,2,0,2,3,8,1998,1960,7820,319900,5
8731980680,3,3,1,0,0,4,8,1978,2040,8000,329000,6
2095800250,3,2,2,0,0,3,8,1988,2000,4553,475226,5
3629920630,3,2,2,0,0,3,9,2003,2170,5000,638000,5
6817800840,2,2,1,0,0,3,7,1984,1610,12043,440000,4
7520000440,3,2,1,0,0,4,6,1942,1580,7114,214000,5
587550470,3,3,2,0,3,4,10,1989,3990,14674,600000,6
6851700381,4,2,2,0,0,4,9,1905,2590,4100,935000,6
4077800029,4,2,2,0,2,3,8,1941,2730,6600,630000,6
7202350480,3,2,2,0,0,3,7,2004,1690,2650,575000,5
1021079099,3,2,2,0,0,4,8,1987,1660,93393,345000,5
6075000050,4,2,1,0,0,4,7,1967,2280,9618,323000,6
5467910020,3,2,1,0,0,4,10,1988,1960,13130,425000,5
322069109,2,2,1,0,0,4,7,1972,2050,108900,411000,4
8658300480,4,2,1,0,0,4,6,1976,1520,8500,299800,6
9187200285,6,2,2,0,0,4,9,1908,2020,5000,823000,8
3670500605,3,1,1,0,0,3,7,1955,1110,8108,200000,4
2141330050,4,2,1,0,2,4,9,1987,3150,15500,760000,6
3820350020,4,2,2,0,0,3,7,1999,1820,3899,359950,6
3291800780,4,2,1,0,0,4,7,1983,1700,8025,375000,6
2423069120,2,2,1,0,0,3,7,1973,2590,89298,295000,4
6918100170,4,3,2,0,0,3,8,1986,1550,7508,250000,7
7169200221,3,2,3,0,0,3,8,2000,1450,1429,497000,5
3579000440,4,2,2,0,0,4,8,1987,2180,8632,520000,6
8860500130,4,4,2,0,0,3,8,1999,2280,5942,365000,8
1441800010,3,2,1,0,0,3,8,1976,1930,9000,459900,5
7129300595,3,2,1,0,0,3,7,1940,1840,6090,158000,5
4322300010,3,2,1,0,0,4,7,1967,1710,7703,294700,5
7229800066,4,2,2,0,0,3,7,1985,1650,25542,439950,6
3625059071,4,2,1,0,3,4,8,1960,2790,20076,899000,6
9517200480,3,2,1,0,0,3,7,1983,1850,12141,535000,5
240000269,4,4,2,0,0,3,10,2007,1830,9768,530000,8
9835800840,4,2,1,0,0,4,8,1967,1640,7000,215000,6
8058500005,2,1,1,0,0,3,6,1926,1540,7245,290000,3
2568200170,5,3,2,0,0,3,9,2006,3100,5934,798000,8
9545250010,4,2,2,0,0,3,9,1993,3120,8784,785000,6
4140090420,3,2,1,0,0,3,8,1971,2910,9570,433000,5
3334000050,2,1,1,0,1,3,7,1922,1150,6561,425000,3
5101404144,4,2,1,0,0,3,8,1962,1960,7250,654000,6
7338001190,3,2,2,0,0,4,6,1983,1070,4491,215000,5
1865810290,3,1,1,0,0,3,6,2014,1010,6600,232000,4
2785000290,3,2,1,0,0,4,8,1959,2250,10400,675000,5
7955040080,5,3,1,0,0,4,7,1972,1750,8419,665000,8
5480900010,4,2,2,0,0,3,10,1998,2780,40669,835000,6
6362900080,6,3,2,0,0,3,7,1980,1470,1815,525000,9
4078300050,3,3,2,0,2,5,7,1939,2400,7530,780000,6
3528000545,4,3,2,0,0,3,10,1988,3200,65775,844000,7
710300010,4,3,2,0,0,3,8,1985,2580,37721,680000,7
3764800630,3,2,1,0,0,3,7,1965,1330,8100,290000,5
6383000825,2,1,1,0,0,4,8,1959,1790,7494,560000,3
9465900500,3,2,2,0,0,3,9,1989,2710,6954,605500,5
2568200290,4,2,2,0,0,3,9,2005,3150,6595,762500,6
3885808005,5,3,2,0,0,3,9,2014,2040,5115,1740000,8
3723800086,6,3,1,0,0,5,8,1961,2250,8346,665000,9
6840701150,5,1,2,0,0,3,7,1919,1940,4400,540000,6
7301300050,3,2,1,0,0,3,7,1961,1940,6180,375000,5
6381500635,3,1,1,0,0,3,6,1944,1300,6826,342000,4
3980300020,3,1,1,0,0,4,6,1968,1880,20270,340000,4
1923000050,5,3,2,0,2,4,10,1974,3600,15909,1250000,8
7215720250,4,2,2,0,0,3,10,1999,3350,14213,693000,6
3123049230,4,2,1,0,2,4,8,1962,2310,14810,638500,6
8163000020,5,3,2,0,0,4,8,1963,1990,18265,805000,8
7893808220,3,1,1,0,0,4,7,1960,1420,8790,250000,4
538000440,3,2,2,0,0,3,7,1998,2070,4698,325000,5
7883603390,4,2,2,0,0,3,7,1994,1250,6000,270000,6
7645900235,6,2,2,0,0,5,8,1922,1960,3680,880000,8
9232900050,2,2,1,0,0,4,6,1924,1590,6350,300000,4
7305300500,2,1,1,0,0,3,6,1948,1100,8408,290000,3
6065300840,4,4,1,0,0,5,10,1976,4050,18647,2850000,8
7227500020,3,1,1,0,0,5,5,1942,1150,5926,259950,4
7237501190,4,3,2,0,0,3,13,2004,5790,13539,1780000,7
422000010,3,1,1,0,0,5,7,1954,1180,5940,299950,4
826069127,3,2,1,0,0,4,8,1977,2100,43560,483000,5
9413600420,3,2,1,0,0,4,8,1966,2030,9000,890000,5
9151600541,3,2,2,0,1,4,8,1928,2140,7200,719000,5
3423059153,4,3,1,0,0,5,8,1977,2440,43705,785000,7
3630120190,3,2,2,0,0,3,9,2006,2330,3740,660000,5
2787320430,4,2,1,0,0,4,7,1980,1810,8050,264000,6
1672000170,3,2,1,0,0,4,8,1968,2720,11144,575000,5
2050000020,4,4,1,0,0,3,10,1994,3140,54014,1220000,8
3221079069,3,2,2,0,0,3,9,1991,1830,74923,475000,5
7501000080,4,4,2,0,0,3,10,1990,3120,14351,845800,8
3500100078,3,2,1,0,0,3,7,1962,1610,8183,352500,5
9493200010,3,1,1,0,0,3,7,1955,1390,8400,347000,4
3905081350,4,3,2,0,0,3,8,1992,2040,5441,560000,7
6061000010,4,3,1,0,2,4,7,1977,2230,40770,323000,7
7635801350,3,2,2,0,0,4,7,1922,2010,12360,595000,5
7806210380,4,2,1,0,0,3,7,1977,1890,8736,257500,6
7577700440,3,1,1,0,0,3,7,1917,1200,5175,450000,4
3876810190,4,1,1,0,0,3,7,1970,1300,7991,410000,5
1224059049,3,2,1,0,2,4,9,1952,2450,10890,810000,5
3348401319,5,3,1,0,0,3,7,2004,2290,9900,372500,8
5589300585,3,1,1,0,0,3,7,1951,1440,9071,325000,4
3293700221,3,1,1,0,0,3,6,1947,1990,7861,280000,4
2013300050,3,2,1,0,0,3,6,1948,2150,11588,258000,5
408100050,4,1,2,0,0,4,7,1949,1050,5900,329950,5
4178300080,4,2,1,0,0,4,9,1980,2730,13685,836000,6
2310040020,5,2,2,0,0,3,8,1999,2180,6910,365000,7
8698100170,2,1,1,0,0,4,5,1908,940,6000,111300,3
1330910280,4,2,2,0,0,4,10,1984,2830,88256,864000,6
9413600670,3,2,1,0,0,5,7,1962,2010,8670,725000,5
3825500020,4,2,2,0,0,3,8,1990,2730,5962,550000,6
2500600289,2,1,1,0,0,3,7,1951,1560,7794,130000,3
4385701440,2,2,1,0,0,3,7,1940,2070,4000,765000,4
8645501330,3,2,1,0,0,4,7,1963,1720,7700,255000,5
2323069073,3,2,1,0,0,4,8,1977,2700,46769,439500,5
2475200080,3,2,1,0,0,4,7,1987,1640,4791,268000,5
9533600185,3,2,1,0,0,4,7,1953,2100,10443,985000,5
4139440460,4,2,2,0,0,3,10,1994,2920,10697,751305,6
1443500725,3,1,2,0,0,3,6,1914,1380,7470,280000,4
984000780,4,2,1,0,0,2,7,1967,1810,8750,304000,6
7575610170,4,3,2,0,0,3,8,1988,1750,7542,200000,7
2025800080,3,2,1,0,0,4,7,1973,1780,42000,325000,5
1425059180,3,2,2,0,2,3,8,1988,2850,11250,736000,5
1310440280,4,2,2,0,0,3,9,1998,2900,6710,426500,6
2264500425,2,2,1,0,0,4,7,1930,1330,4180,640000,4
1721800470,5,2,2,0,0,3,6,1969,1130,6120,230000,7
2589300170,4,1,2,0,0,4,6,1911,1560,5765,366350,5
2338800161,2,1,1,0,0,4,6,1946,1610,7847,365000,3
855700170,4,2,2,0,0,3,8,1979,2240,6448,482000,6
1431700250,4,1,2,0,0,3,7,1962,1730,7700,345000,5
7942601410,3,2,2,0,2,5,8,1903,2120,5120,682000,5
4151800420,3,2,1,0,0,4,6,1942,1150,6054,657500,5
5700003280,6,2,2,0,0,3,8,1925,3140,6234,895000,8
1105000780,3,2,1,0,0,5,7,1918,1530,5665,425000,5
4046400440,4,2,2,0,0,3,8,1976,2120,10240,532500,6
1089700010,4,2,2,0,0,3,9,1995,2660,10252,540000,6
2600040130,3,2,2,0,0,3,8,1984,2060,9995,578000,5
8121100715,3,3,2,0,3,3,8,1915,3420,6360,1090000,6
1771000440,3,1,1,0,0,3,7,1968,1160,10565,322500,4
7875200005,3,1,1,0,0,3,7,1955,1190,9375,140000,4
1822069109,3,2,1,0,0,4,8,1976,1650,51836,485000,5
9283800050,2,2,2,0,0,4,8,1978,1950,21075,575000,4
238000244,3,2,2,0,0,3,8,2000,2120,8117,421000,5
7972600430,4,2,1,0,0,3,7,1954,1270,3497,355000,6
6204200470,4,2,2,0,0,3,8,1986,1970,7439,515000,6
123039420,3,1,1,0,0,4,7,1952,1740,7100,309000,4
1525059215,5,2,2,0,0,3,10,1974,3140,43453,815000,7
1787600094,3,1,1,0,0,3,7,1953,1600,7875,285000,4
2877101100,3,2,2,0,0,3,8,1916,1830,4200,700000,5
9406550050,3,2,2,0,0,3,7,1994,1640,8514,289000,5
826069016,4,3,2,0,0,3,7,1979,3210,73616,458000,7
8732030080,3,2,1,0,0,4,8,1978,1860,8496,230000,5
2231000020,3,2,1,0,0,4,7,1961,1600,8352,432500,5
9407000840,3,2,1,0,0,3,7,1978,1240,10380,288000,5
1775800290,3,2,1,0,0,3,7,1968,1320,12800,354000,5
3821200050,3,1,1,0,0,2,6,1980,1590,10894,119500,4
3224510080,4,3,1,0,0,4,9,1979,2870,12036,805000,7
3626039415,3,2,3,0,0,3,7,2004,1420,2509,435000,5
9262800294,3,2,1,0,0,4,7,1978,2049,15263,260000,5
127100005,4,2,1,0,0,5,6,1950,1770,8385,377000,6
3905040170,4,2,2,0,0,3,8,1990,1950,5218,602000,6
148000680,3,2,1,0,0,3,7,1996,1510,4800,530000,5
458000235,4,2,1,0,0,4,7,1946,1090,5080,525000,6
1445200050,2,2,2,0,0,3,7,2006,1160,1086,250000,4
7950300005,3,1,2,0,0,3,7,1907,2080,6000,681000,4
2726049169,3,2,1,0,0,3,8,1970,2080,7800,625000,5
8944550050,3,2,2,0,0,3,8,2010,2110,3710,448500,5
623049341,3,2,1,0,0,3,6,1947,1380,8100,260000,5
7922900380,3,2,1,0,0,4,7,1963,2000,7875,538000,5
2248000080,3,2,1,0,0,3,7,1961,1910,7950,385500,5
9406540050,4,2,2,0,0,3,9,2000,2630,6381,428400,6
5416100190,4,3,2,0,0,3,8,1998,2640,9240,346290,7
7215720680,4,3,2,0,0,3,9,1999,2460,8069,587000,7
4307330280,4,2,2,0,0,3,7,2003,2560,6346,355000,6
1562000050,5,3,1,0,0,4,8,1964,2140,8400,650000,8
4307320280,4,2,2,0,0,3,7,2003,2160,5257,340000,6
569000050,4,2,1,0,0,4,8,1969,1970,8402,565000,6
5700000595,4,2,2,0,0,5,7,1925,2200,5000,630000,6
8029200190,3,1,1,0,0,5,6,1983,1260,7198,227000,4
2896000680,4,3,1,0,0,4,8,1978,2400,11240,600000,7
9328500680,4,2,1,0,0,3,8,1974,1910,7000,540400,6
3295730050,3,2,2,0,0,3,8,1995,2150,7172,569000,5
3629970130,3,2,2,0,0,3,9,2004,2910,5000,735000,5
3574801310,3,2,1,0,0,3,7,1987,1930,8545,434000,5
4083802195,2,2,1,0,0,2,7,1914,1310,4000,578888,4
9238500480,4,3,1,0,0,3,7,1967,2580,26950,465425,7
9264910280,4,3,2,0,0,3,8,1986,2250,7754,280500,7
3630120380,2,2,1,0,0,3,9,2007,2330,3889,539950,4
424069088,3,2,1,0,0,4,7,1968,1380,15426,406430,5
2954400020,4,4,2,0,0,3,11,1991,5330,36446,1150000,8
2154550020,3,2,2,0,0,3,8,1992,1790,6758,250000,5
5420800010,3,2,1,0,0,3,7,1989,1750,7803,266000,5
2459950010,3,2,1,0,0,3,7,1996,1630,7340,258000,5
4019301300,3,2,1,0,2,3,8,1961,2600,15162,472000,5
3179100480,3,2,2,0,0,3,8,2003,1264,2067,530000,5
7942601155,2,1,2,0,0,3,7,1901,1310,5120,302282,3
2493200235,2,1,1,0,0,3,6,1916,1880,5500,370000,3
6338000014,4,2,2,0,0,4,7,1948,1850,6600,625000,6
1735800050,1,1,1,0,0,4,5,1917,1330,5381,142500,2
2783100050,3,2,1,0,0,3,7,1961,1820,7440,334000,5
1604600095,5,3,2,0,0,3,7,1998,1670,3000,362000,8
3080000005,2,1,1,0,0,3,7,1942,1310,4000,181000,3
2268000470,3,1,1,0,0,4,7,1968,1440,10425,241500,4
807800190,3,2,1,0,0,4,7,1964,1680,10400,245000,5
1274500170,3,1,1,0,0,3,7,1968,1220,9576,227500,4
8857600780,5,2,2,0,0,4,7,1961,1480,8025,158550,7
5145000130,3,2,1,0,0,5,7,1968,1680,7637,450000,5
3288200470,3,2,1,0,0,4,7,1967,2340,8800,485000,5
1771000950,4,2,1,0,0,3,7,1967,1160,9750,353000,6
3818400050,4,3,2,0,0,3,8,2004,2460,4895,500000,7
537000130,1,2,2,0,0,3,7,1983,2060,11880,360000,3
5127000420,3,2,1,0,0,4,7,1966,1550,11473,357500,5
8656300380,3,2,2,0,0,3,7,1998,1650,15144,272000,5
6632300161,3,1,1,0,0,3,7,1960,1300,8317,422000,4
622100130,2,2,1,0,0,3,7,1985,1780,15000,365000,4
4028900048,3,2,1,0,0,4,8,1966,2150,15480,450000,5
411100005,2,1,1,0,0,3,6,1950,1100,7200,275053,3
6447300225,3,3,1,0,1,4,9,1949,3400,14400,1880000,6
5739600427,3,2,1,0,0,3,7,1955,1880,9000,725000,5
5412310080,3,2,1,0,0,4,7,1985,1430,8079,235000,5
2726049071,2,1,1,0,0,3,5,1949,1810,7200,510000,3
2726049071,2,1,1,0,0,3,5,1949,1810,7200,489950,3
3764650050,3,2,2,0,0,3,8,1998,2010,5779,463000,5
3905030480,4,2,2,0,0,3,8,1991,2150,6459,536000,6
2345700500,4,2,2,0,0,3,8,2003,2590,6512,375000,6
8650300130,4,2,2,0,0,3,9,1999,3640,5129,630000,6
2923049372,3,2,1,0,0,4,7,1963,2020,10500,362000,5
5437200080,4,3,1,0,2,3,9,1979,2830,9915,350000,7
9808100185,4,4,2,0,0,3,11,2001,3930,13515,1690000,8
4337000285,3,2,1,0,0,3,6,1943,1310,8775,255000,5
2891000010,4,2,1,0,0,5,7,1975,1536,6000,269000,6
7224000545,4,3,2,0,0,4,7,1930,1070,4838,370000,7
3243100080,3,1,1,0,0,3,7,1961,1390,8580,270000,4
3925000020,3,2,1,0,0,3,7,1997,1850,9516,265000,5
546000020,2,1,1,0,0,3,7,1946,1400,4046,487000,3
8651611060,4,3,2,0,0,3,10,2001,3270,6546,835000,7
3024079063,4,3,1,0,0,3,9,2006,2180,223027,850000,7
3039000050,4,3,1,0,0,5,7,1982,1610,9000,575000,7
1839900080,3,1,1,0,0,3,7,1968,2270,8540,335000,4
4024101434,3,1,1,0,0,5,6,1948,1590,7663,318000,4
2824069142,3,2,1,0,0,3,7,1980,2330,3474,510000,5
2618300080,3,2,1,0,0,4,7,1965,1380,10284,242500,5
7785000010,5,2,1,0,0,4,7,1963,1890,9233,750000,7
4307330050,5,4,2,0,2,3,7,2003,2580,6900,439900,9
2867100005,2,1,2,0,0,3,8,1914,1620,3230,710000,3
3880900010,5,3,2,0,3,3,9,1912,3540,7100,2400000,8
5255710010,3,2,1,0,0,3,8,1976,2120,11200,435000,5
3213200314,4,3,1,0,1,5,7,1946,2290,5350,874000,7
9834200950,4,2,1,0,0,4,7,1984,1320,4080,385000,6
3806000005,2,1,1,0,0,3,5,1930,1360,7810,110000,3
6204400170,3,2,1,0,0,3,7,1976,1780,8085,477000,5
2491200675,3,2,2,0,0,5,8,1918,1440,6387,500000,5
98020480,4,2,2,0,0,3,10,2005,3510,8762,885000,6
8068000585,2,1,1,0,0,5,7,1955,1240,7015,235000,3
4345000170,3,3,1,0,0,3,7,1995,1490,8351,210000,6
3101500010,2,1,1,0,0,3,6,1910,1480,4000,320000,3
3291800660,3,2,1,0,0,3,7,1985,1910,7904,406000,5
3541600235,3,2,1,0,0,4,8,1963,1850,12630,350000,5
2923039217,2,1,2,0,0,4,7,1978,1640,99316,350000,3
7852010290,4,2,2,0,2,3,10,1999,3160,7865,720000,6
7695450010,4,3,1,0,3,3,9,1981,2860,16344,604700,7
3424069145,3,1,2,0,0,5,5,1920,1250,14375,343000,4
3578400500,3,2,1,0,0,3,8,1982,2020,14098,558000,5
4365200895,4,1,2,0,0,3,7,1922,1100,7740,364000,5
4027700321,3,2,1,0,0,3,7,1959,2270,9650,420000,5
7923600250,5,2,2,0,0,3,7,1960,1870,7650,450000,7
8122100290,2,2,1,0,0,4,7,1925,940,5026,392000,4
7224000980,4,1,1,0,0,3,5,1939,1120,4838,100000,5
9521100280,3,2,3,0,2,3,8,2005,1250,1188,480000,5
7875400050,3,2,1,0,0,4,7,1955,1270,9375,212000,5
6204420290,5,2,1,0,0,5,7,1978,2410,11514,560000,7
1041440050,5,3,2,0,0,3,8,2013,2273,3900,359950,8
1626069178,4,2,1,0,0,5,7,1979,2290,51400,535000,6
3342101937,5,4,2,0,0,3,10,2012,1890,5400,980000,9
9178601630,2,1,2,0,2,3,8,1995,2170,4405,720000,3
5273200080,2,1,1,0,0,3,7,1951,1600,5400,619950,3
7701930010,3,2,2,0,0,3,9,1994,2750,22718,489000,5
6820100010,4,2,1,0,0,4,7,1923,1690,3801,415000,6
3066400130,4,2,2,0,0,3,10,1987,2650,11585,672500,6
339600010,3,1,1,0,0,3,7,1985,1090,3479,352500,4
3391900130,4,2,1,0,0,4,6,1962,1230,8400,258750,6
7283900010,3,1,1,0,0,4,6,1916,1410,7214,350000,4
1113000430,3,1,1,0,0,3,7,1965,1510,7210,152000,4
5101405276,2,1,1,0,0,3,7,1946,1620,7528,378500,3
7796100050,4,2,2,0,0,4,8,1965,2750,37318,1020000,6
2207200675,3,2,1,0,0,4,7,1956,1570,7300,419000,5
3622910190,5,3,1,0,2,4,9,1973,3500,14454,895000,8
9346930250,4,2,1,0,0,4,8,1976,2360,8864,668500,6
3886000010,2,2,2,0,0,3,8,2005,1470,6511,487000,4
6326000130,3,4,2,0,0,3,8,1992,1960,7680,538000,7
686900010,5,2,1,0,0,4,8,1963,2900,22180,898000,7
1310000130,4,2,1,0,0,3,8,1995,1940,8239,315000,6
139000185,3,2,2,0,4,3,7,1945,2100,6000,800000,5
4039000050,3,2,1,0,0,4,8,1962,1770,8250,516130,5
9253900417,3,2,2,1,4,3,10,1978,2850,18782,1600000,5
4128500380,4,2,2,0,0,3,11,1999,3520,9593,1200000,6
8159300050,4,2,1,0,2,4,8,1979,3056,9668,355425,6
1338600185,3,2,2,0,2,3,10,1992,2740,5948,1160000,5
7625703900,4,2,2,0,0,4,7,1954,2250,8550,689000,6
2767700022,3,3,3,0,0,3,7,2000,1520,1323,500000,6
3914000095,5,2,1,0,3,4,8,1955,2520,19353,430000,7
7334501410,4,2,1,0,0,4,7,1979,1620,12375,299500,6
2597710050,4,2,2,0,0,3,8,1989,2080,7109,349950,6
7933250050,5,3,2,0,0,3,9,2010,3550,5775,1420000,8
2600140500,4,2,2,0,0,3,9,1988,2780,10125,998000,6
3876810170,3,1,1,0,0,4,7,1970,1220,8240,329000,4
3740000010,3,2,2,0,0,3,8,1981,1620,9324,575000,5
6895300050,5,2,2,0,0,4,8,1961,2230,8425,529900,7
6645900010,4,2,1,0,0,3,9,2003,1940,10189,1470000,6
9413600380,4,2,1,0,0,4,7,1962,1980,9000,725000,6
2115720500,3,2,2,0,0,3,8,1987,1720,5000,286000,5
2202500255,3,2,1,0,0,4,7,2015,1690,9737,335000,5
2207100255,3,2,1,0,0,3,7,1955,1470,7950,395300,5
8035350010,4,3,2,0,0,3,8,2004,3020,10029,510000,7
1555300010,3,1,1,0,0,4,7,1970,1660,8000,203000,4
6135300010,2,1,1,0,0,3,6,1953,1250,8304,248000,3
1321730470,3,2,2,0,0,3,8,1991,2140,7531,265000,5
4083306345,4,2,2,0,0,4,8,1912,1930,4560,1000000,6
1453602360,3,1,2,0,0,3,7,1949,1540,7250,1000000,4
2025600280,3,2,1,0,0,4,7,1990,1550,7227,241400,5
1423800380,4,2,1,0,0,4,7,1966,1340,8023,309950,6
2113701100,3,2,1,0,0,3,6,1945,1100,4116,294010,5
3578401060,3,2,2,0,0,4,8,1984,1950,10125,345000,5
3578401060,3,2,2,0,0,4,8,1984,1950,10125,625000,5
7691800020,4,2,2,0,0,3,8,2002,2550,4675,660000,6
8682230950,2,2,1,0,0,3,8,2003,1670,5580,559000,4
7202360010,4,3,2,0,0,3,9,2004,3920,8200,866000,7
2125049120,3,2,2,0,0,4,8,1939,2170,6000,770000,5
5540000010,3,2,1,0,0,4,7,1968,1900,7827,259950,5
1552800010,5,3,1,0,0,3,7,1968,2240,9838,352000,8
1118002000,5,5,2,0,0,3,10,1940,4010,8137,2470000,10
8564600080,3,2,1,0,0,3,7,1966,1320,10222,395000,5
1446800660,4,2,2,0,0,4,6,1942,1120,8645,276500,6
2624079022,3,2,2,0,0,3,8,2007,2520,21689,530000,5
5051800130,4,3,2,0,0,3,10,1987,3500,10658,798000,7
7940700190,2,2,1,0,0,3,8,1986,1380,5444,380000,4
5422810010,4,2,2,0,0,3,8,2001,2640,9240,350000,6
3529200190,3,2,2,0,0,4,8,1990,1980,7226,325000,5
8944320280,3,2,2,0,0,4,8,1989,2110,4030,336000,5
3222069153,3,2,1,0,0,4,7,1974,1990,35048,286900,5
7211300050,5,2,1,0,0,4,8,1976,1780,7653,472000,7
1545806980,3,2,2,0,0,3,7,1985,1560,8100,263000,5
9297300255,3,3,1,0,2,4,7,1965,1730,4000,565000,6
4139400280,3,2,2,0,0,3,10,1992,2840,9165,765000,5
9201300020,3,2,1,1,4,4,8,1963,2970,9156,1520000,5
8663280080,3,2,1,0,0,3,7,1981,1610,9318,405000,5
98000980,4,4,2,0,0,3,11,2002,4700,16500,1100000,8
1796100010,3,3,1,0,0,4,10,1979,2820,50543,555000,6
2781280290,3,2,2,0,0,3,8,2006,1610,3056,305000,5
1448800010,3,2,1,0,0,3,7,1992,1740,7555,289950,5
1526079026,5,4,2,0,0,3,7,1999,2110,211404,487500,9
1788800630,3,1,1,0,0,3,6,1959,840,9324,96500,4
1788800630,3,1,1,0,0,3,6,1959,840,9324,185000,4
8864000250,4,1,2,0,0,3,7,1945,1230,6175,150550,5
7972600670,4,2,2,0,0,3,6,1988,1060,5080,339000,6
4077800094,4,2,1,0,1,3,8,1950,2210,7230,675000,6
9834200440,3,2,1,0,0,4,7,1924,1660,4080,615000,5
1245002125,4,2,2,0,0,4,8,1994,2120,8056,837500,6
5634500170,2,1,1,0,0,3,5,1932,1690,12586,250000,3
1954400500,3,2,2,0,0,3,8,1989,1800,7503,583000,5
9528102771,3,2,3,0,0,3,8,2000,1540,3090,499000,5
2895600095,3,2,2,0,0,3,8,2001,1600,6180,550000,5
2921079027,4,2,1,0,0,4,7,1980,1760,154202,400000,6
524059323,3,2,2,0,0,3,9,2008,1820,4764,990400,5
824069173,3,2,2,0,0,3,8,1974,2200,52272,600000,5
2678100005,2,1,1,0,0,4,6,1954,1340,7784,325000,3
2025700080,3,2,2,0,0,4,7,1991,1360,6000,265000,5
6613000585,3,2,1,0,3,5,9,1960,3640,7425,1620000,5
2597000006,3,2,1,0,0,3,7,1960,1710,8748,347500,5
1923300170,5,2,2,0,0,3,7,1984,1560,4500,629000,7
1224049005,2,2,2,0,0,3,9,1997,3030,11340,1090000,4
4123840050,4,2,2,0,0,3,8,1992,2150,7284,397500,6
1937300280,2,1,2,0,0,3,7,1909,1980,3200,404500,3
9183703376,3,2,1,0,0,3,7,1967,1260,7563,225000,5
9542801310,3,2,1,0,0,3,8,1978,1940,8510,267000,5
2771104830,4,4,2,0,3,4,9,1989,2830,4000,800000,8
7967650010,4,2,2,0,0,3,8,2001,2720,10376,339000,6
6744701310,4,2,1,1,4,3,11,1981,3080,12297,1850000,6
3131201310,5,1,2,0,0,3,7,1923,1420,3825,525000,6
3630180500,5,4,2,0,2,3,10,2007,3260,5989,1150000,9
7624700050,1,1,2,0,0,4,7,1921,1450,6250,565000,2
3274800460,2,2,2,0,0,3,8,2012,1130,1357,387000,4
1939000010,4,2,2,0,0,3,9,1987,2860,38119,720000,6
4139490190,4,4,2,0,2,3,12,1996,4090,12127,1500000,8
6381500170,2,1,1,0,0,3,6,1936,1310,6624,235000,3
6381500170,2,1,1,0,0,3,6,1936,1310,6624,365000,3
1954420170,3,2,2,0,0,3,8,1988,2150,6879,368250,5
1954420170,3,2,2,0,0,3,8,1988,2150,6879,580000,5
623059016,4,3,2,1,4,3,8,1991,2240,8725,1100000,7
6181400470,4,2,2,0,0,3,7,2004,3220,5400,215000,6
3904920980,4,2,2,0,0,3,9,1989,2630,9905,648000,6
7215730430,4,3,2,0,0,3,9,2001,3150,9318,705000,7
475000190,3,2,2,0,0,3,8,2005,1450,1540,465000,5
2877100235,5,2,2,0,0,3,8,1911,1520,4000,650000,7
7893202340,4,2,1,0,0,4,7,1963,1660,8000,335000,6
9238430190,4,2,2,0,0,4,8,1984,2710,36042,640000,6
1939120050,4,2,2,0,0,3,9,1989,2420,7987,638250,6
9197800010,4,4,2,0,2,3,12,1996,3750,16316,1460000,8
5248800250,4,2,2,0,0,3,7,1909,1620,4500,375000,6
4457300630,4,2,1,0,0,3,8,1960,1910,9525,842000,6
2228900161,3,2,1,0,0,3,8,1970,1880,10200,499950,5
6817850050,4,2,2,0,3,3,11,1985,3280,25211,810000,6
1775800280,5,2,2,0,0,4,7,1969,1260,12398,310000,7
263000050,3,2,1,0,0,3,9,2014,930,5420,730000,5
1870400470,4,2,2,0,0,4,7,1924,1930,4750,637800,6
7839300185,3,1,2,0,0,4,5,1903,1240,4800,225000,4
2426039130,4,1,2,0,0,4,7,1941,1390,9360,417500,5
2938200170,4,2,1,0,0,4,7,1972,1540,9352,265000,6
1954440050,4,2,2,0,0,3,8,1987,2010,8744,550000,6
2224079001,3,2,1,0,0,5,7,1968,2010,38322,625700,5
